,ID,RA,DEC,z,z_Err,flag,source,comments,totobs,totexp
2194,b'020465962',36.71688,-4.312507,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2195,b'020466035',36.821688,-4.313384,0.78,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2196,b'020466060',36.784174,-4.311567,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2197,b'020466068',36.710645,-4.312205,0.346,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2198,b'020466099',36.797385,-4.310858,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2199,b'020466135',36.695782,-4.310434,1.581,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
2200,b'020466140',36.676142,-4.311088,1.439,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2201,b'020466161',36.776103,-4.310958,0.847,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2202,b'020466186',36.689538,-4.310738,0.411,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2203,b'020466188',36.688569,-4.310446,0.685,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2204,b'020466195',36.702866,-4.310507,0.23,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2205,b'020466206',36.699686,-4.309892,0.923,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2206,b'020466208',36.818043,-4.310428,0.862,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2207,b'020466216',36.69497,-4.309808,0.791,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2208,b'020466217',36.816306,-4.310331,0.887,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2209,b'020466223',36.671996,-4.310016,0.835,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2210,b'020466305',36.7484,-4.309004,3.873,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2211,b'020466316',36.707633,-4.306609,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2212,b'020466355',36.800356,-4.308577,1.076,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2213,b'020466502',36.649908,-4.305408,0.925,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2214,b'020466622',36.709921,-4.302899,0.686,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2215,b'020466839',36.838105,-4.299566,0.431,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2216,b'020467083',36.648098,-4.295709,0.511,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2217,b'020467446',36.793538,-4.289954,0.184,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2218,b'020467482',36.700715,-4.290306,0.309,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2219,b'020467628',36.766927,-4.286048,1.358,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
2220,b'020467740',36.742382,-4.28439,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2221,b'020467793',36.754342,-4.284432,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2222,b'020467850',36.66772,-4.283285,0.179,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2223,b'020467962',36.746536,-4.282192,3.325,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
2224,b'020467969',36.764435,-4.281475,0.921,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2225,b'020467996',36.639836,-4.281637,1.325,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2226,b'020468061',36.758326,-4.280884,0.588,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2227,b'020468137',36.830573,-4.278986,1.013,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2228,b'020468150',36.803112,-4.278651,0.696,-9.999,b'23',b'VVDS_DEEP',b'-',-9,-9
2229,b'020468181',36.725041,-4.278528,0.893,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2230,b'020468222',36.776836,-4.276989,0.534,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2231,b'020468257',36.838172,-4.276808,0.68,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2232,b'020468276',36.824722,-4.276169,0.345,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2233,b'020468277',36.828901,-4.274741,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2234,b'020468310',36.750451,-4.275623,0.589,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2235,b'020468342',36.768009,-4.275623,0.982,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2236,b'020468371',36.820527,-4.273836,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2237,b'020468379',36.693045,-4.274726,0.635,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2238,b'020468527',36.684913,-4.271881,0.374,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2239,b'020468544',36.816025,-4.269963,1.057,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2240,b'020468618',36.793672,-4.270341,0.515,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2241,b'020468671',36.838211,-4.268852,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2242,b'020468695',36.660107,-4.268874,0.784,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2243,b'020468829',36.800638,-4.266701,1.12,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2244,b'020468859',36.732218,-4.266437,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2245,b'020468927',36.661936,-4.264807,0.835,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2246,b'020469041',36.726757,-4.261197,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2247,b'020469042',36.768165,-4.26195,0.379,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2248,b'020469060',36.789535,-4.262871,0.961,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2249,b'020469066',36.792036,-4.262771,0.977,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2250,b'020469074',36.739953,-4.261645,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2251,b'020469084',36.670322,-4.261882,0.837,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2252,b'020469106',36.702044,-4.261211,0.687,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2253,b'020469171',36.668148,-4.26092,0.838,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2254,b'020469241',36.766342,-4.259157,0.554,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2255,b'020469328',36.765401,-4.258005,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2256,b'020469423',36.756821,-4.253858,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2257,b'020469455',36.640636,-4.255854,0.841,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2258,b'020469800',36.650897,-4.249963,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2259,b'020470052',36.810262,-4.243888,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2260,b'020470077',36.710121,-4.244425,0.432,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2261,b'020470291',36.785266,-4.241039,0.211,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2262,b'020470467',36.814194,-4.23724,0.88,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2263,b'020470480',36.648506,-4.237397,0.706,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2264,b'020470801',36.710189,-4.226914,0.881,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2265,b'020470809',36.836,-4.212951,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2266,b'020470825',36.722018,-4.222168,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2267,b'020470930',36.735134,-4.22404,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2268,b'020470988',36.800692,-4.226618,0.516,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2269,b'020471074',36.637715,-4.227599,1.023,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2270,b'020471162',36.777116,-4.229534,0.555,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2271,b'020471166',36.688046,-4.229229,0.428,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2272,b'020471607',36.692665,-4.219479,0.687,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2273,b'020471740',36.812479,-4.217222,0.49,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2274,b'020471759',36.679315,-4.212887,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2275,b'020472015',36.73252,-4.215188,0.363,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2276,b'020472063',36.690399,-4.213707,1.18,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2277,b'020472064',36.712442,-4.217366,0.265,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2278,b'10036',53.07195,-27.9761,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2279,b'10051',53.01705,-27.97813,0.5174,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2280,b'101256',53.15854,-27.85496,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2281,b'10288',53.26274,-27.97491,1.3461,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2282,b'102929',52.98496,-27.75365,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2283,b'103757',53.10074,-27.70309,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2284,b'10730',53.25408,-27.96906,0.8399,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2285,b'10862',53.02772,-27.97016,1.0909,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2286,b'11138',52.98623,-27.96597,0.2808,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2287,b'11538',53.27899,-27.96108,1.5259,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2288,b'11990',53.18464,-27.95685,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2289,b'12058',53.0475,-27.95564,1.099,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2290,b'12703',52.98346,-27.94747,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2291,b'12804',53.01061,-27.94647,0.8657,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2292,b'13243',53.01064,-27.9426,0.846,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2293,b'13584',53.08698,-27.93837,1.0893,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2294,b'13628',53.04747,-27.937,0.6175,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2295,b'13773',53.09037,-27.93636,0.7375,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2296,b'13799',53.13844,-27.93576,0.6595,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2297,b'14119',53.01052,-27.93262,0.676,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2298,b'14282',53.25092,-27.93083,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2299,b'14601',53.18818,-27.92585,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2300,b'14632',53.21695,-27.92213,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2301,b'14769',53.05214,-27.92306,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2302,b'14785',53.05975,-27.92462,0.6659,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2303,b'14831',53.02064,-27.92337,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2304,b'14876',52.98613,-27.92342,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2305,b'15015',53.17852,-27.92176,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2306,b'15034',53.13983,-27.92041,0.6578,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2307,b'15041',53.20354,-27.92075,0.4182,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2308,b'15345',53.10657,-27.91793,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2309,b'15350',52.97558,-27.91717,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2310,b'15506',53.00481,-27.91446,1.1761,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2311,b'15536',52.98509,-27.91407,0.8659,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2312,b'15625',53.20369,-27.91315,0.5214,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2313,b'15745',53.17588,-27.91186,0.0095,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2314,b'15913',53.21843,-27.90966,1.1127,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2315,b'15995',53.01387,-27.90873,1.3812,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2316,b'16084',52.96657,-27.90787,0.7337,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2317,b'16203',53.00778,-27.90272,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2318,b'16279',52.95814,-27.90573,0.2466,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2319,b'16472',53.15809,-27.90248,0.8899,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2320,b'16519',53.23539,-27.90283,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2321,b'16521',53.05913,-27.90288,1.0869,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2322,b'16549',52.96772,-27.9026,0.2461,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2323,b'16597',53.08698,-27.90142,0.9689,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2324,b'16707',53.01045,-27.90053,0.6122,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2325,b'16830',52.94426,-27.89808,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2326,b'16975',53.16194,-27.89711,0.6599,-9.999,b'24',b'VVDS_CDFS',b'-',-9,-9
2327,b'17074',53.17538,-27.8969,0.6877,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2328,b'17201',53.05085,-27.8941,1.1001,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2329,b'17250',53.01021,-27.89428,0.735,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2330,b'17255',52.99186,-27.89451,0.1787,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2331,b'17788',53.01821,-27.88732,0.7466,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2332,b'17804',53.03875,-27.88659,0.7402,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2333,b'17889',53.24075,-27.88645,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2334,b'17890',53.22062,-27.8861,0.7051,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2335,b'17937',53.05581,-27.88531,0.5666,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2336,b'18400',53.26233,-27.87889,0.5163,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2337,b'18479',53.16814,-27.88032,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2338,b'18518',53.01965,-27.87862,1.0933,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2339,b'18806',52.99758,-27.87644,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2340,b'18925',53.10945,-27.87283,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2341,b'19041',53.29016,-27.87144,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2342,b'19052',53.24915,-27.87322,0.6819,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2343,b'19097',52.98888,-27.87286,0.0,-9.999,b'24',b'VVDS_CDFS',b'-',-9,-9
2344,b'19204',53.28201,-27.87145,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2345,b'19384',53.01981,-27.86917,0.8958,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2346,b'19473',53.22022,-27.86891,0.6817,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2347,b'19528',53.19807,-27.86669,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2348,b'19661',53.1781,-27.8665,1.1226,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2349,b'19705',53.04771,-27.86506,1.0443,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2350,b'19733',53.02412,-27.86592,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2351,b'19873',53.08347,-27.86467,0.5335,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2352,b'20513',53.05858,-27.85682,1.3254,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2353,b'20654',53.21143,-27.85475,0.1278,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2354,b'20748',53.2264,-27.85407,0.4064,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2355,b'20940',53.2183,-27.85163,0.5741,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2356,b'20953',53.20502,-27.85139,0.7838,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2357,b'21031',52.98639,-27.85142,0.6566,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2358,b'21131',53.21032,-27.85008,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2359,b'21143',53.01432,-27.8496,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2360,b'21623',53.17972,-27.84393,0.7332,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2361,b'21912',53.01771,-27.84128,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2362,b'22079',52.95593,-27.8389,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2363,b'22134',53.02394,-27.83729,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2364,b'22292',53.17607,-27.83632,0.5329,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2365,b'22323',52.98486,-27.83627,0.6844,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2366,b'22429',52.94077,-27.83429,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2367,b'23017',53.18787,-27.82834,0.782,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2368,b'23453',53.1793,-27.82315,0.5324,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2369,b'23659',53.28141,-27.82039,0.9861,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2370,b'24100',53.14997,-27.81405,1.3059,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2371,b'24107',53.21436,-27.81413,0.7331,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2372,b'24109',53.29144,-27.81436,1.0289,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2373,b'24198',52.9405,-27.81319,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2374,b'24270',53.19388,-27.81294,0.8326,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2375,b'24297',53.15319,-27.81214,0.2128,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2376,b'24448',53.12497,-27.81098,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2377,b'24503',53.2236,-27.8094,0.5326,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2378,b'24525',53.24489,-27.80781,1.1887,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2379,b'24541',53.18353,-27.80683,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2380,b'24628',53.01722,-27.80852,0.7089,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2381,b'24719',53.24132,-27.80726,0.7377,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2382,b'24834',53.03017,-27.80617,0.5605,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2383,b'24880',53.21473,-27.80463,0.5319,-9.999,b'23',b'VVDS_CDFS',b'-',-9,-9
2384,b'25065',53.11808,-27.80208,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2385,b'25092',53.10175,-27.80227,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2386,b'25114',52.98746,-27.80097,1.0167,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2387,b'25304',52.97866,-27.79945,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2388,b'25363',53.24937,-27.79678,2.5673,-9.999,b'14',b'VVDS_CDFS',b'-',-9,-9
2389,b'25534',53.02068,-27.7958,0.6435,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2390,b'25541',53.15842,-27.79498,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2391,b'25649',52.9418,-27.79441,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2392,b'25688',53.20146,-27.79421,0.3466,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2393,b'26001',53.14516,-27.78949,0.3151,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2394,b'26100',53.1816,-27.78806,0.2122,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2395,b'26128',53.22098,-27.78789,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2396,b'26293',52.96879,-27.78305,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2397,b'26319',52.99205,-27.786,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2398,b'26331',53.09849,-27.78243,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2399,b'26462',52.98364,-27.78239,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2400,b'26525',53.02712,-27.78287,0.228,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2401,b'26721',53.07751,-27.78026,0.7442,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2402,b'27090',53.03992,-27.77641,0.5375,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2403,b'27255',53.03708,-27.77478,1.036,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2404,b'28392',53.01054,-27.76005,0.6777,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2405,b'28454',53.08315,-27.75944,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2406,b'28618',53.25313,-27.75904,0.2405,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2407,b'28996',53.19414,-27.7546,0.8394,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2408,b'29058',53.18534,-27.75399,0.2613,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2409,b'29072',53.19172,-27.75359,0.8372,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2410,b'29139',52.99832,-27.75301,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2411,b'29172',53.23452,-27.75288,0.2491,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2412,b'29181',53.01378,-27.75323,0.5433,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2413,b'29342',53.01443,-27.75084,0.4689,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2414,b'29364',53.26183,-27.74819,0.5433,-9.999,b'23',b'VVDS_CDFS',b'-',-9,-9
2415,b'29650',53.23712,-27.74761,0.7374,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2416,b'30019',53.13111,-27.7431,0.0,-9.999,b'24',b'VVDS_CDFS',b'-',-9,-9
2417,b'30056',53.0339,-27.7421,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2418,b'30216',53.01166,-27.74135,0.737,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2419,b'30369',53.01714,-27.74007,0.1169,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2420,b'30599',53.00715,-27.73813,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2421,b'30744',52.97392,-27.73541,0.6691,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2422,b'30762',53.09306,-27.73576,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2423,b'30806',53.28549,-27.73497,0.407,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2424,b'30832',53.19668,-27.73583,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2425,b'31059',53.11679,-27.73266,0.6207,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2426,b'31209',53.09986,-27.73034,1.3103,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2427,b'31615',52.94463,-27.72714,0.568,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2428,b'31667',53.23705,-27.72711,0.0,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2429,b'31683',53.20525,-27.72615,1.1633,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2430,b'32070',53.14238,-27.72264,0.337,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2431,b'32502',53.0953,-27.71729,0.6713,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2432,b'32505',53.1511,-27.71742,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2433,b'32524',53.21042,-27.71747,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2434,b'33033',53.03997,-27.71168,0.6826,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2435,b'33181',53.26398,-27.70956,0.492,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2436,b'33221',52.96633,-27.70952,0.7343,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2437,b'33544',52.98343,-27.70484,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2438,b'33728',53.21349,-27.70383,1.039,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2439,b'33771',53.22926,-27.70368,0.227,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2440,b'33857',53.19123,-27.7021,0.9731,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2441,b'33989',53.07619,-27.70121,0.847,-9.999,b'23',b'VVDS_CDFS',b'-',-9,-9
2442,b'34011',53.02215,-27.70147,0.8608,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2443,b'34138',53.13554,-27.69955,0.6817,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2444,b'34244',53.15794,-27.69841,0.5298,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2445,b'34291',53.03388,-27.6946,0.0,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2446,b'34319',53.04813,-27.69638,1.4727,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
2447,b'34325',53.028,-27.69793,0.3331,-9.999,b'4',b'VVDS_CDFS',b'-',-9,-9
2448,b'34333',52.97265,-27.69698,0.231,-9.999,b'3',b'VVDS_CDFS',b'-',-9,-9
